Viewer_ID,Live_ID,Streamer_ID,Viewer_Age,Viewer_Gender,Viewer_Country,Viewer_Device_Brand,Viewer_Device_Price,Account_Age_Days,Accumulated_Watch_Count,Accumulated_Watch_Duration,Is_Live_Streamer,Is_Photo_Author,Watch_Time,Click_Count,Comment_Count,Like_Count,Gift_Count,Gift_Value,Has_Comment,Has_Like,Has_Gift,Interaction_Count,Like_Rate,Comment_Rate,Gift_Rate,Engagement_Score,Engagement_Level,Streamer_Gender,Streamer_Age,Log_Watch_Time,Log_Click_Count,Log_Comment_Count,Log_Like_Count,Log_Gift_Count,Log_Gift_Value,Z_Watch_Time,Z_Click_Count,Z_Comment_Count,Z_Like_Count,Z_Gift_Count,Z_Gift_Value,Watch_Time_Level,Like_Behavior,Comment_Behavior,Gift_Behavior,Gift_Value_Level
19911,3321686,266964,31-40,M,China,APPLE,5000+,1842,0-50000,1000000000-5000000000,1,1,1985,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0376,Low,M,31-40,7.593877844605118,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7251470315265839,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19942,541927,244121,18-23,M,China,HONOR,2000-4000,1341,0-50000,1000000000-5000000000,1,1,969,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7509,Low,M,24-30,6.877296071497429,0.6931471805599453,0.0,0.0,0.0,0.0,-1.102755951899867,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19942,2389721,207109,18-23,M,China,HONOR,2000-4000,1341,0-50000,1000000000-5000000000,1,1,1200,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8364,Low,M,24-30,7.0909098220799835,0.6931471805599453,0.0,0.0,0.0,0.0,-0.99019035120848,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19942,7811231,206325,18-23,M,China,HONOR,2000-4000,1341,0-50000,1000000000-5000000000,1,1,3320,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2432,Medium,F,18-23,8.108021221376747,0.6931471805599453,0.0,0.0,0.0,0.0,-0.4542147629344934,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19942,9549780,124934,18-23,M,China,HONOR,2000-4000,1341,0-50000,1000000000-5000000000,1,1,12650,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7782,High,M,24-30,9.44549154241467,0.6931471805599453,0.0,0.0,0.0,0.0,0.25057671085385813,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19942,10030122,287630,18-23,M,China,HONOR,2000-4000,1341,0-50000,1000000000-5000000000,1,1,1342854,2,0,1,0,0,0,1,0,1,4.468095563627915e-05,0.0,0.0,5.7828,High,M,24-30,14.110308502438965,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,2.708742076091297,2.001678333500287,-0.19115831293500873,4.776307491882421,-0.11966752387194891,-0.09505241341447639,Long,Liked,No_Comment,No_Gift,No_Gift
19943,3860542,57531,12-17,F,China,VIVO,1000-2000,820,0-50000,0-1000000000,0,1,431638,2,1,0,0,0,1,0,0,1,0.0,0.0001390053702408036,0.0,5.3288,High,M,18-23,12.97534486972955,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,2.110663241136148,2.001678333500287,4.932438691789455,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,Commented,No_Gift,No_Gift
19943,6086847,114419,12-17,F,China,VIVO,1000-2000,820,0-50000,0-1000000000,0,1,4485,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3635,Medium,F,18-23,8.408716715080153,0.6931471805599453,0.0,0.0,0.0,0.0,-0.2957606897224041,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19943,8118007,117696,12-17,F,China,VIVO,1000-2000,820,0-50000,0-1000000000,0,1,93439,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.578,High,M,18-23,11.445074798062054,1.0986122886681098,0.0,0.0,0.0,0.0,1.3042742827121798,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19945,499514,84499,41-49,M,China,APPLE,5000+,1409,0-50000,0-1000000000,1,1,5478,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4435,Medium,M,18-23,8.608677881538416,0.6931471805599453,0.0,0.0,0.0,0.0,-0.19038943550332776,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19945,5438872,291618,41-49,M,China,APPLE,5000+,1409,0-50000,0-1000000000,1,1,13587,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8068,High,F,24-30,9.516942329280475,0.6931471805599453,0.0,0.0,0.0,0.0,0.28822831671484545,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19945,10149732,231687,41-49,M,China,APPLE,5000+,1409,0-50000,0-1000000000,1,1,1626842,1,1,1,1,2,1,1,1,3,3.688127058435915e-05,3.688127058435915e-05,3.688127058435915e-05,6.1773,High,M,18-23,14.30215188492553,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.809835594319291,-0.32613393012780506,4.932438691789455,4.776307491882421,8.221717999936317,3.1539119659138084,Long,Liked,Commented,Gifted,Low_Gift
19952,2473289,136444,18-23,M,China,APPLE,2000-4000,1973,0-50000,1000000000-5000000000,1,1,31389,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.1417,High,F,18-23,10.354244649836,0.6931471805599453,0.0,0.0,0.0,0.0,0.7294519664873345,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19952,6428211,273806,18-23,M,China,APPLE,2000-4000,1973,0-50000,1000000000-5000000000,1,1,2654,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1537,Medium,M,24-30,7.884199933676039,0.6931471805599453,0.0,0.0,0.0,0.0,-0.572159312987291,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19960,128804,104308,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,1501,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9258,Low,F,24-30,7.31455283232408,0.6931471805599453,0.0,0.0,0.0,0.0,-0.872339745992747,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19960,499514,84499,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,12374,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7694,High,M,18-23,9.423433587436891,0.6931471805599453,0.0,0.0,0.0,0.0,0.23895308201289706,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19960,541927,244121,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,7117,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5482,Medium,M,24-30,8.870382066070137,0.6931471805599453,0.0,0.0,0.0,0.0,-0.052482167572661824,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19960,2389721,207109,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,2235188,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.8479,High,M,24-30,14.619836346212882,0.6931471805599453,0.0,0.0,0.0,0.0,2.977242149925412,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19960,2713418,67409,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,20353,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9684,High,M,31-40,9.921032731751877,0.6931471805599453,0.0,0.0,0.0,0.0,0.5011672252063127,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19960,3564548,317636,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,1327,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8766,Low,F,31-40,7.191429330036379,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9372207330848499,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19960,3864978,152579,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,3975,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3152,Medium,F,41-49,8.288031567776464,0.6931471805599453,0.0,0.0,0.0,0.0,-0.35935676471158484,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19960,4679325,405523,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,17005,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8965,High,M,24-30,9.741321501945738,0.6931471805599453,0.0,0.0,0.0,0.0,0.40646684904163294,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19960,8437942,430424,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,5090,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4141,Medium,M,31-40,8.535229553902337,0.6931471805599453,0.0,0.0,0.0,0.0,-0.2290936626309622,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19960,9676431,388562,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,4775,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3885,Medium,M,50+,8.471358655072438,0.6931471805599453,0.0,0.0,0.0,0.0,-0.26275098138445613,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19960,9848472,284477,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,9726,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6731,Medium,F,31-40,9.18266080286944,0.6931471805599453,0.0,0.0,0.0,0.0,0.11207579508235042,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19960,10888575,110696,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,1569,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9435,Low,F,24-30,7.358830898342354,0.6931471805599453,0.0,0.0,0.0,0.0,-0.8490070387807472,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19960,11117789,259889,50+,M,China,HUAWEI,2000-4000,2333,50000-100000,10000000000-50000000000,1,1,2533,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.135,Medium,M,24-30,7.837554360881084,0.6931471805599453,0.0,0.0,0.0,0.0,-0.5967395982308139,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,10017,232457,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,8056,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5977,Medium,M,24-30,8.994296557777195,0.6931471805599453,0.0,0.0,0.0,0.0,0.01281563818812542,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,195156,335848,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,33907,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.1726,High,F,18-23,10.431406253728296,0.6931471805599453,0.0,0.0,0.0,0.0,0.770112936433136,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19973,541927,244121,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,2465,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1241,Medium,M,24-30,7.81035268372429,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6110737556556862,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,1692661,116396,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,45517,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.2903,High,F,18-23,10.725863131103859,0.6931471805599453,0.0,0.0,0.0,0.0,0.9252795171850646,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19973,1927277,190801,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,62852,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.4194,High,F,24-30,11.048553945576122,0.6931471805599453,0.0,0.0,0.0,0.0,1.0953242136037311,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19973,2225809,201659,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,3403,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2531,Medium,M,24-30,8.132706489693264,0.6931471805599453,0.0,0.0,0.0,0.0,-0.44120664876254106,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,2982996,448121,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,21510,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9905,High,M,24-30,9.976319711185798,1.3862943611198906,0.0,0.0,0.0,0.0,0.530301173903059,3.653287418690806,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19973,3860542,57531,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,1412,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9014,Low,M,18-23,7.253470382684528,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9045276674941782,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19973,4120384,230029,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,24268,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0388,High,M,24-30,10.096955094740336,1.0986122886681098,0.0,0.0,0.0,0.0,0.5938710254571816,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19973,4865557,355672,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,8018,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5958,Medium,F,18-23,8.989569004807029,1.0986122886681098,0.0,0.0,0.0,0.0,0.010324413543476539,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,5445939,257839,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,9799,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6761,Medium,F,24-30,9.190137664658664,0.6931471805599453,0.0,0.0,0.0,0.0,0.11601579162421707,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,6086847,114419,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,12456,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.772,High,F,18-23,9.430037992886092,1.0986122886681098,0.0,0.0,0.0,0.0,0.24243333019247967,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19973,7188089,230941,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,7139,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5494,Medium,F,18-23,8.87346805533363,0.6931471805599453,0.0,0.0,0.0,0.0,-0.05085597902335306,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,7615670,29267,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,2366,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1078,Medium,M,18-23,7.769378609513984,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6326653960050468,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,7674665,78704,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,12237,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7649,High,M,18-23,9.412301144022486,1.0986122886681098,0.0,0.0,0.0,0.0,0.23308674533425172,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19973,7849195,170085,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,102609,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.6155,High,F,18-23,11.538690672856255,0.6931471805599453,0.0,0.0,0.0,0.0,1.3536059720426679,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19973,8112187,22835,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,7023,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5428,Medium,M,18-23,8.857088135314953,0.6931471805599453,0.0,0.0,0.0,0.0,-0.059487518571490296,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,8124107,434057,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,1558,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9407,Low,M,24-30,7.351799869057777,0.6931471805599453,0.0,0.0,0.0,0.0,-0.8527121000548401,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
19973,8749690,175923,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,5076,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.413,Medium,F,18-23,8.532475814947395,0.6931471805599453,0.0,0.0,0.0,0.0,-0.23054476902633683,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,9838405,116396,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,5934,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4754,Medium,F,18-23,8.688622307043769,0.6931471805599453,0.0,0.0,0.0,0.0,-0.14826203380565436,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,10719496,335848,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,671846,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.3671,High,F,18-23,13.417785915011157,1.3862943611198906,0.0,0.0,0.0,0.0,2.3438113502668934,3.653287418690806,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
19973,10948010,238649,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,7689,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5791,Medium,F,41-49,8.94767606249969,0.6931471805599453,0.0,0.0,0.0,0.0,-0.011751432242175406,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
19973,11140652,283948,41-49,M,China,OPPO,1000-2000,2254,100000-500000,5000000000-10000000000,1,1,1419,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9034,Low,F,18-23,7.258412150595307,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9019235604465877,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
20027,4033893,449833,12-17,M,China,HONOR,1000-2000,1264,0-50000,0-1000000000,1,1,251680,1,0,0,1,2,0,0,1,1,0.0,0.0,0.0002383979656706929,5.1535,High,F,18-23,12.435917691583638,0.6931471805599453,0.0,0.0,0.6931471805599453,1.0986122886681098,1.8264074562362536,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,8.221717999936317,3.1539119659138084,Long,No_Like,No_Comment,Gifted,Low_Gift
20034,5474766,16045,31-40,M,China,OPPO,1000-2000,2323,500000-1000000,10000000000-50000000000,0,1,7658,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5775,Medium,F,24-30,8.943636705909594,0.6931471805599453,0.0,0.0,0.0,0.0,-0.013880005893126882,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
20037,7629809,189702,24-30,F,China,VIVO,1000-2000,796,100000-500000,1000000000-5000000000,1,1,15122,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8496,High,M,41-49,9.62397204275074,0.6931471805599453,0.0,0.0,0.0,0.0,0.34462854355301104,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
20043,541927,244121,18-23,M,China,IQOO,2000-4000,2885,50000-100000,1000000000-5000000000,1,1,19491,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9511,High,M,24-30,9.877759403963397,0.6931471805599453,0.0,0.0,0.0,0.0,0.4783639734346388,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
20043,1277396,33084,18-23,M,China,IQOO,2000-4000,2885,50000-100000,1000000000-5000000000,1,1,204286,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8909,High,M,18-23,12.227281146867265,0.6931471805599453,0.0,0.0,0.0,0.0,1.716464636927448,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
20043,8462588,103632,18-23,M,China,IQOO,2000-4000,2885,50000-100000,1000000000-5000000000,1,1,5676,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4577,Medium,M,18-23,8.644178203170727,0.6931471805599453,0.0,0.0,0.0,0.0,-0.17168223609139596,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
20048,8846488,122573,24-30,F,China,VIVO,1000-2000,2663,0-50000,0-1000000000,0,1,5344,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4336,Medium,M,18-23,8.583916823459145,0.6931471805599453,0.0,0.0,0.0,0.0,-0.20343748774175463,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
20053,2100869,148925,31-40,F,China,OPPO,2000-4000,1883,100000-500000,5000000000-10000000000,1,1,86319,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.5463,High,F,31-40,11.365816599932016,0.6931471805599453,0.0,0.0,0.0,0.0,1.2625084944242357,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
20053,3837018,190960,31-40,F,China,OPPO,2000-4000,1883,100000-500000,5000000000-10000000000,1,1,8355,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6123,Medium,M,18-23,9.030735122676456,0.6931471805599453,0.0,0.0,0.0,0.0,0.032017252948557874,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
20053,10371785,294567,31-40,F,China,OPPO,2000-4000,1883,100000-500000,5000000000-10000000000,1,1,10243,1,0,1,0,0,0,1,0,1,0.005857658888997364,0.0,0.0,3.8324,High,M,31-40,9.234447447319416,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.13936521219339898,-0.32613393012780506,-0.19115831293500873,4.776307491882421,-0.11966752387194891,-0.09505241341447639,Medium,Liked,No_Comment,No_Gift,No_Gift
